letter|0.015000949427178936
decision|0.011393126147224509
war|0.03379960757009937
day|0.015000949427178936
washington|0.03835685802898918
dear|0.011045002848281537
received|0.014367997974555352
time|0.03490727261219064
mansion|0.015095892145072473
executive|0.01952655231343756
power|0.015823786315589596
army|0.013102095069308184
government|0.034274321159567064
constitution|0.028735995949110704
united|0.03582505221849484
president|0.02297613773023609
people|0.04395847838470789
purpose|0.01129818342933097
slavery|0.045572504588898034
law|0.01829229698082157
territory|0.012026077599848091
matter|0.010950060130388
political|0.01132983100196215
force|0.011931134881954554
public|0.02025444648395468
service|0.010032280524083803
party|0.012026077599848091
slaves|0.012374200898791063
congress|0.026742198873346414
opinion|0.01129818342933097
national|0.014241407684030635
slave|0.017247927083992656
subject|0.01667827077663143
free|0.01911513386923223
union|0.02765997847965061
true|0.013323628077726439
question|0.025001582378631558
principle|0.010317108677764416
court|0.010348756250395596
policy|0.010063928096714981
wrong|0.011234888284068613
country|0.023672384328122034
friends|0.01215266789037281
nation|0.010760174694600924
illinois|0.011836192164061017
proclamation|0.010760174694600924
springfield|0.010696879549338565
speech|0.013197037787201722
house|0.010570289258813849
secretary|0.016646623204000253
judge|0.03376795999746819
missouri|0.010348756250395596
regard|0.010063928096714981
military|0.01291220963352111
department|0.01477941641876068
governor|0.01126653585669979
telegram|0.01908348629660105
majorgeneral|0.013165390214570543
letter received |0.00234192037470726
executive mansion |0.015095892145072473
government united |0.00506361162098867
constitution government |0.0032280524083802774
constitution united |0.0056016203557187165
president united |0.007152351414646496
congress constitution |0.0030065193999620227
law slave |0.0020887397936578266
free slave |0.00468384074941452
constitution law |0.002500158237863156
constitution union |0.004050889296790936
people power |0.00234192037470726
government power |0.00234192037470726
government people |0.00509525919361985
people united |0.004209127159946832
government time |0.002025444648395468
congress slavery |0.004082536869422115
free people |0.0031331096904867396
people time |0.002500158237863156
slavery wrong |0.0034179378441673526
country slavery |0.0027216912462814102
constitution people |0.006297866953604659
country people |0.0030698145452243814
congress government |0.0022469776568137226
constitution power |0.002025444648395468
congress people |0.0020570922210266475
illinois springfield |0.002215330084182543
president secretary |0.0027849863915437685
president war |0.0021203873662890057
secretary war |0.006519399962022913
decision slavery |0.002183682511551364
united war |0.0027216912462814102
people territory |0.0031331096904867396
country government |0.0020570922210266475
policy slavery |0.002310272802076081
free government |0.002848281536806127
slavery territory |0.006139629090448763
constitution territory |0.002690043673650231
constitution slavery |0.005728210646243433
territory united |0.002152034938920185
slavery united |0.003639470852585607
people slavery |0.005728210646243433
free slavery |0.003322995126273815
court decision |0.002848281536806127
time united |0.002531805810494335
law united |0.0022786252294449017
congress united |0.004620545604152162
people question |0.0028166339641749476
question slavery |0.005728210646243433
constitution slave |0.002690043673650231
slave slavery |0.0031014621178555605
free slaves |0.0020887397936578266
power slavery |0.002215330084182543
judge slavery |0.003354642698904994
law slavery |0.0020887397936578266
judge question |0.002405215519969618
people union |0.002848281536806127
slavery union |0.0029432242546996645
judge time |0.002025444648395468
judge speech |0.0029115766820684854
slavery time |0.0027216912462814102
congress president |0.0027849863915437685
government slavery |0.0037660611431103233
day united |0.003924299006266219
mansion washington |0.012753971770365214
executive washington |0.012785619342996392
military united |0.0029115766820684854
government war |0.0022469776568137226
service united |0.002468510665231977
government union |0.0022786252294449017
dear letter |0.002025444648395468
dear received |0.0028799291094373063
department war |0.008418254319893664
judge people |0.0026267485283878724
military service |0.0020570922210266475
war washington |0.0047154883220456995
department washington |0.004588898031520982
people slavery territory |0.002183682511551364
executive mansion washington |0.012753971770365214
department war washington |0.004399012595733907
